,REGISTRY_ID,FAC_NAME,SDWA_IDS,SDWIS_FLAG,FAC_LAT,FAC_LONG,PWSID,PWS_NAME,PWS_ACTIVITY_CODE,PWS_TYPE_CODE,POPULATION_SERVED_COUNT,PRIMARY_SOURCE_CODE,SERVICE_CONNECTIONS_COUNT,STATE_CODE,SYSTEM_SIZE
1736,110015137190,ANDOVER WATER CORP,NJ1902004,Y,41.04164,-74.70096,NJ1902004,VEOLIA WATER NEW JERSEY ANDOVER,A,CWS,115.0,GW,42.0,NJ,Very Small
1737,110051162914,EDHARD CORP-TREATMENT PLANT,NJ2116342,Y,40.86269,-74.850124,NJ2116342,EDHARD CORP,A,NTNCWS,37.0,GW,1.0,NJ,Very Small
1738,110051574328,DILLYS CORNER INC-TREATMENT PLANT 300,PA1090921,Y,40.454286,-75.011921,PA1090921,DILLYS CORNER INC,A,TNCWS,100.0,GW,1.0,NJ,Very Small
1740,110051187559,EGG HARBOR CITY CAMPGROUND,NJ0107300,Y,39.469354,-74.633758,NJ0107300,EGG HARBOR CITY CAMPGROUND,A,TNCWS,28.0,GW,44.0,NJ,Very Small
1741,110013231341,MANALAPAN TWP - KNOB HILL-PLANT 1/LAMBS LN,NJ1326002,Y,40.241002,-74.265283,NJ1326002,MANALAPAN TWP - KNOB HILL,A,CWS,8700.0,SWP,2318.0,NJ,Medium
1742,110051134456,FELLOWSHIP GUEST HOUSE,NJ1802301,Y,40.565522,-74.61993,NJ1802301,FELLOWSHIP GUEST HOUSE,A,TNCWS,31.0,GW,2.0,NJ,Very Small
1743,110070761049,DELAWARE WATER GAP TRAVEL PLAZA-TREATMENT PLANT,NJ2113344,Y,40.02519,-74.946352,NJ2113344,DELAWARE WATER GAP TRAVEL PLAZA,A,NTNCWS,1150.0,GW,1.0,NJ,Small
1744,110049336642,THE MARKET PLACE,NJ1909300,Y,41.137424,-74.691855,NJ1909300,THE MARKET PLACE,A,TNCWS,57.0,GW,1.0,NJ,Very Small
1745,110051154834,WORTHINGTON STATE PARK,NJ2109313,Y,40.853524,-75.009542,NJ2109313,WORTHINGTON STATE PARK,A,TNCWS,200.0,GW,3.0,NJ,Very Small
1746,110049179278,VOORHEES STATE PARK,NJ1019335,Y,40.565283,-74.91197,NJ1019335,VOORHEES STATE PARK,A,TNCWS,30.0,GW,1.0,NJ,Very Small
1747,110051021559,LAKEVIEW MEDICAL ASSOCIATES,NJ1427379,Y,40.858581,-74.547427,NJ1427379,LAKEVIEW MEDICAL ASSOCIATES,A,TNCWS,85.0,GW,1.0,NJ,Very Small
1748,110049353640,WILDWOOD GOLF & CC MAINT,NJ0506356,Y,39.086143,-74.847716,NJ0506356,WILDWOOD GOLF & CC MAINT,A,TNCWS,107.0,GW,1.0,NJ,Very Small
1749,110049240013,SUNOCO SERVICE STATION,NJ0605305,Y,39.328387,-75.121644,NJ0605305,SUNOCO SERVICE STATION,A,TNCWS,455.0,GW,1.0,NJ,Very Small
1751,110063373558,KUHL CORPORATION,NJ1021438,Y,40.565283,-74.91197,NJ1021438,KUHL CORPORATION,A,NTNCWS,29.0,GW,1.0,NJ,Very Small
1753,110051005979,MALAGA METHODIST CHURCH,NJ0805389,Y,39.721019,-75.143708,NJ0805389,MALAGA METHODIST CHURCH,A,TNCWS,82.0,GW,2.0,NJ,Very Small
1754,110049219314,DELAWARE TRUCK STOP LLC,NJ2113321,Y,40.853524,-75.009542,NJ2113321,DELAWARE TRUCK STOP LLC,A,TNCWS,73.0,GW,2.0,NJ,Very Small
1755,110012887670,BRIELLE WATER DEPT-WELL 3,NJ1308001,Y,40.108164,-74.061836,NJ1308001,BRIELLE WATER DEPT,A,CWS,4800.0,SWP,2140.0,NJ,Medium
1756,110051235926,RESORTS ATLANTIC CITY,NJ0102301,Y,39.469354,-74.633758,NJ0102301,RESORTS ATLANTIC CITY,A,NTNCWS,5500.0,GW,1.0,NJ,Medium
1757,110049254329,SHERIDANS RESTAURANT & TAVERN,NJ1902310,Y,41.137424,-74.691855,NJ1902310,SHERIDANS RESTAURANT & TAVERN,A,TNCWS,130.0,GW,1.0,NJ,Very Small
1761,110051178685,TONIS TREATS,NJ0805456,Y,39.721019,-75.143708,NJ0805456,TONIS TREATS,A,TNCWS,52.0,GW,1.0,NJ,Very Small
1762,110051219766,STARBOUND GYMNASTICS,NJ0603329,Y,39.328387,-75.121644,NJ0603329,STARBOUND GYMNASTICS,A,TNCWS,419.0,GW,1.0,NJ,Very Small
1763,110050970749,RED SCHOOLHOUSE MED. & PROF. COMPLEX-WEL,NJ1006367,Y,40.565283,-74.91197,NJ1006367,RED SCHOOLHOUSE MED. & PROF. COMPLEX-WEL,A,TNCWS,53.0,GW,2.0,NJ,Very Small
1764,110051246754,DIRTY JERSEY TAVERN-TREATMENT PLANT,NJ1701306,Y,39.55186,-75.357039,NJ1701306,DIRTY JERSEY TAVERN,A,TNCWS,57.0,GW,1.0,NJ,Very Small
1765,110013228961,SHERWOOD VILLAGE,NJ1438006,Y,40.858581,-74.547427,NJ1438006,SHERWOOD VILLAGE,A,CWS,75.0,GW,31.0,NJ,Very Small
1766,110049244466,OLD NELSON FOOD CO II,NJ0435361,Y,39.802352,-74.961251,NJ0435361,OLD NELSON FOOD CO II,A,TNCWS,55.0,GW,1.0,NJ,Very Small
1768,110049350625,PRINCETON ELKS 2129,NJ1813301,Y,40.565522,-74.61993,NJ1813301,PRINCETON ELKS 2129,A,TNCWS,90.0,GW,1.0,NJ,Very Small
1769,110049284822,KYMER CAMPGROUND SYSTEM #3-TREATMENT PLANT,NJ1905342,Y,41.142552,-74.703703,NJ1905342,KYMER CAMPGROUND SYSTEM #3,A,TNCWS,44.0,GW,2.0,NJ,Very Small
1770,110049219412,CAMP TAYLOR CAMPGROUND,NJ2113326,Y,40.853524,-75.009542,NJ2113326,CAMP TAYLOR CAMPGROUND,A,TNCWS,116.0,GW,4.0,NJ,Very Small
1772,110051012756,BOBBY CHEZ FAMOUS JUMBO CRAB CAKES,NJ0818444,Y,39.721019,-75.143708,NJ0818444,BOBBY CHEZ FAMOUS JUMBO CRAB CAKES,A,TNCWS,130.0,GW,1.0,NJ,Very Small
1773,110051071246,RACEWAY GAS,NJ1316359,Y,40.287056,-74.152446,NJ1316359,RACEWAY GAS,A,TNCWS,507.0,GW,1.0,NJ,Small
1774,110049371443,OLD STAGECOACH CG-WELLS 1 & 2,NJ0506339,Y,39.086143,-74.847716,NJ0506339,OLD STAGECOACH CG-WELLS 1 & 2,A,TNCWS,403.0,GW,3.0,NJ,Very Small
1775,110013232386,AQUA NJ - RIEGEL RIDGE-WELL 1TP,NJ1015003,Y,40.208575,-74.526126,NJ1015003,AQUA NJ - RIEGEL RIDGE,A,CWS,621.0,GW,239.0,NJ,Small
1778,110049219671,KNOWLTON TWP RECREATION PARK,NJ2113339,Y,40.853524,-75.009542,NJ2113339,KNOWLTON TWP RECREATION PARK,A,TNCWS,85.0,GW,1.0,NJ,Very Small
1779,110051163183,NEWARK WATERSHED CONSERVATION,NJ1615422,Y,41.033763,-74.300308,NJ1615422,NEWARK WATERSHED CONSERVATION,A,TNCWS,254.0,GW,1.0,NJ,Very Small
1780,110051141901,EXXON USA 3-2024,NJ0215303,Y,40.95909,-74.074522,NJ0215303,EXXON USA 3-2024,A,TNCWS,154.0,GW,1.0,NJ,Very Small
1782,110051188077,WESTSIDE UNITED METHODIST,NJ1912322,Y,41.137424,-74.691855,NJ1912322,WESTSIDE UNITED METHODIST,A,NTNCWS,145.0,GW,1.0,NJ,Very Small
1783,110051245194,LOCAL 322 UNION,NJ0436471,Y,39.802352,-74.961251,NJ0436471,LOCAL 322 UNION,A,TNCWS,34.0,GW,1.0,NJ,Very Small
1784,110063371694,SUSSEX COUNTY FAIRGROUNDS,NJ1905355,Y,41.137424,-74.691855,NJ1905355,SUSSEX COUNTY FAIRGROUNDS,A,TNCWS,134.0,GW,1.0,NJ,Very Small
1785,110050980417,ARITES BAR & GRILL,NJ1016310,Y,40.565283,-74.91197,NJ1016310,ARITES BAR & GRILL,A,TNCWS,79.0,GW,1.0,NJ,Very Small
1786,110051212184,5711 BERKSHIRE VALLEY REALTY LLC-TREATMENT PLANT,NJ1414407,Y,41.031024,-74.509057,NJ1414407,5711 BERKSHIRE VALLEY REALTY LLC,A,TNCWS,88.0,GW,1.0,NJ,Very Small
1787,110049179250,TONYS BISTRO,NJ1019334,Y,40.565283,-74.91197,NJ1019334,TONYS BISTRO,A,TNCWS,60.0,GW,1.0,NJ,Very Small
1788,110051195032,ISE FARMS INC,NJ2105320,Y,40.853524,-75.009542,NJ2105320,ISE FARMS INC,A,NTNCWS,83.0,GW,14.0,NJ,Very Small
1791,110049615225,LAKESIDE APARTMENTS-TREATMENT/CHLORINATION,NY5217115,Y,40.072551,-74.206801,NY5217115,LAKESIDE APARTMENTS,A,TNCWS,45.0,GW,3.0,NJ,Very Small
1792,110051154111,ROLLING HILLS/LOUNSBERRY HOLLOW SCHOOL-TREATMENT PLANT,NJ1922314,Y,40.92159,-74.8105,NJ1922314,ROLLING HILLS/LOUNSBERRY HOLLOW SCHOOL,A,NTNCWS,1455.0,GW,2.0,NJ,Small
1793,110051111391,JCP&L-TREATMENT PLANT,NJ1505306,Y,39.901782,-74.174505,NJ1505306,JCP&L,A,TNCWS,55.0,GW,1.0,NJ,Very Small
1794,110049262356,PEMBERTON TWP WATER DEPT - PEMBERTON HEI,NJ0329009,Y,39.875786,-74.663006,NJ0329009,PEMBERTON TWP WATER DEPT - PEMBERTON HEI,A,CWS,650.0,GWP,160.0,NJ,Small
1795,110051147013,HENRIS HOTTS,NJ0110321,Y,39.469354,-74.633758,NJ0110321,HENRIS HOTTS,A,TNCWS,55.0,GW,1.0,NJ,Very Small
1796,110049285082,MONTAGUE DAIRY QUEEN,NJ1914314,Y,41.137424,-74.691855,NJ1914314,MONTAGUE DAIRY QUEEN,A,TNCWS,247.0,GW,1.0,NJ,Very Small
1797,110051109509,CALLOWAYS RESTAURANT/STEAKMASTERS INC,NJ1508318,Y,39.86585,-74.263027,NJ1508318,CALLOWAYS RESTAURANT/STEAKMASTERS INC,A,TNCWS,100.0,GW,6.0,NJ,Very Small
1798,110013230547,AQUA NJ - LAWRENCE-WELL 6 TREATMENT PLANT,NJ1107002,Y,40.208575,-74.526126,NJ1107002,AQUA NJ - LAWRENCE,A,CWS,8655.0,GU,2665.0,NJ,Medium
1799,110051186168,BROOKSIDE PLAZA,NJ1920323,Y,41.137424,-74.691855,NJ1920323,BROOKSIDE PLAZA,A,TNCWS,205.0,GW,2.0,NJ,Very Small
1800,110049274593,MINOS BAKERY,NJ0119306,Y,39.469354,-74.633758,NJ0119306,MINOS BAKERY,A,TNCWS,65.0,GW,1.0,NJ,Very Small
1801,110049352516,EASTERN PROPANE CORPORATION,NJ1615362,Y,41.033763,-74.300308,NJ1615362,EASTERN PROPANE CORPORATION,A,TNCWS,50.0,GW,2.0,NJ,Very Small
1802,110051165724,CAMISA PIZZA,NJ1908306,Y,41.137424,-74.691855,NJ1908306,CAMISA PIZZA,A,TNCWS,58.0,GW,1.0,NJ,Very Small
1803,110051000714,STATE OF NJ SPRUCE RUN RECREAT,NJ1025300,Y,40.565283,-74.91197,NJ1025300,STATE OF NJ SPRUCE RUN RECREAT,A,TNCWS,2800.0,GW,1.0,NJ,Small
1804,110051131770,QUICK CHEK,NJ1913323,Y,41.137424,-74.691855,NJ1913323,QUICK CHEK,A,TNCWS,1855.0,GW,1.0,NJ,Small
1805,110013228159,MOUNT ARLINGTON BORO DPW MAIN,NJ1426005,Y,40.858581,-74.547427,NJ1426005,MOUNT ARLINGTON BORO DPW MAIN,A,CWS,1978.0,GWP,685.0,NJ,Small
1806,110013227604,LONG BEACH TWP HIGH BAR HARBOR,NJ1517006,Y,39.86585,-74.263027,NJ1517006,LONG BEACH TWP HIGH BAR HARBOR,A,CWS,1230.0,GWP,385.0,NJ,Small
1807,110015054554,VEOLIA WATER NEW JERSEY VERNON VALLEY,NJ1922026,Y,41.181517,-74.527421,NJ1922026,VEOLIA WATER NEW JERSEY VERNON VALLEY,A,CWS,5517.0,GW,1619.0,NJ,Medium
1808,110012886458,U W V H  BARRY LAKES,NJ1922001,Y,41.137424,-74.691855,NJ1922001,VEOLIA WATER NEW JERSEY BARRY LAKES,A,CWS,136.0,GW,51.0,NJ,Very Small
1809,110049237642,RED LION PLAZA,NJ0333319,Y,39.875786,-74.663006,NJ0333319,RED LION PLAZA,A,NTNCWS,330.0,GW,2.0,NJ,Very Small
1810,110049193804,NOKOMIS SCHOOL,NJ0321303,Y,39.875786,-74.663006,NJ0321303,NOKOMIS SCHOOL,A,NTNCWS,265.0,GW,1.0,NJ,Very Small
1811,110051226785,MILLSTONE MUNICIPAL OFFICE,NJ1332344,Y,40.287056,-74.152446,NJ1332344,MILLSTONE MUNICIPAL OFFICE,A,TNCWS,57.0,GW,1.0,NJ,Very Small
1813,110049185083,FOUR SEASONS CAMPGROUND,NJ1709309,Y,39.573828,-75.357356,NJ1709309,FOUR SEASONS CAMPGROUND,A,TNCWS,504.0,GW,20.0,NJ,Small
1814,110012886092,FRANKLIN TOWNSHIP DEPT OF PUBLIC WORKS,NJ1808001,Y,40.565522,-74.61993,NJ1808001,FRANKLIN TOWNSHIP DEPT OF PUBLIC WORKS,A,CWS,57150.0,SWP,13287.0,NJ,Large
1815,110049365227,LA CAMPAGNOLA,NJ0332317,Y,39.875786,-74.663006,NJ0332317,LA CAMPAGNOLA,A,TNCWS,127.0,GW,1.0,NJ,Very Small
1817,110051142492,GEORGES PIZZA,NJ0609320,Y,39.328387,-75.121644,NJ0609320,GEORGES PIZZA,A,TNCWS,49.0,GW,1.0,NJ,Very Small
1818,110063371685,THE OCTOPUS GARDEN,NJ1530391,Y,39.86585,-74.263027,NJ1530391,THE OCTOPUS GARDEN,A,TNCWS,206.0,GW,1.0,NJ,Very Small
1819,110049304365,PLUMSTED RETAIL CENTER C/O JESSE BELL,NJ1523326,Y,40.135353,-74.519774,NJ1523326,PLUMSTED RETAIL CENTER C/O JESSE BELL,A,TNCWS,96.0,GW,1.0,NJ,Very Small
1820,110051026260,CATERING BY MADDALENAS,NJ1008315,Y,40.565283,-74.91197,NJ1008315,CATERING BY MADDALENAS,A,TNCWS,29.0,GW,3.0,NJ,Very Small
1821,110049258290,ATCO FAMILY DENTAL CENTE,NJ0435346,Y,39.802352,-74.961251,NJ0435346,ATCO FAMILY DENTAL CENTE,A,TNCWS,35.0,GW,1.0,NJ,Very Small
1822,110013226785,SALEM WATER DEPARTMENT-TREATMENT PLANT,NJ1712001,Y,39.53873,-75.442825,NJ1712001,NJ AMERICAN WATER - SALEM CITY,A,CWS,6199.0,GW,2309.0,NJ,Medium
1823,110063367681,ONE MORE BAR & GRILL,NJ0335327,Y,39.875786,-74.663006,NJ0335327,ONE MORE BAR & GRILL,A,TNCWS,47.0,GW,1.0,NJ,Very Small
1824,110049299745,ELI'S PIZZERIA & FAMILY RESTAURANT,NJ0410313,Y,39.802352,-74.961251,NJ0410313,ELI'S PIZZERIA & FAMILY RESTAURANT,A,TNCWS,36.0,GW,1.0,NJ,Very Small
1825,110012888660,HOFFMAN HOMES,NJ1435001,Y,40.858581,-74.547427,NJ1435001,HOFFMAN HOMES,A,CWS,120.0,GW,80.0,NJ,Very Small
1826,110049021394,PATTENBURG HOUSE,NJ1025308,Y,40.565283,-74.91197,NJ1025308,PATTENBURG HOUSE,A,TNCWS,70.0,GW,14.0,NJ,Very Small
1828,110050953376,CHRIST THE KING CHURCH,NJ1413316,Y,40.858581,-74.547427,NJ1413316,CHRIST THE KING CHURCH,A,TNCWS,507.0,GW,3.0,NJ,Small
1830,110049318305,BEL HAVEN CAMPGROUND - C,NJ0336315,Y,39.875786,-74.663006,NJ0336315,BEL HAVEN CAMPGROUND - C,A,TNCWS,36.0,GW,2.0,NJ,Very Small
1831,110049398567,ALLOWAY TWP ELEMENTARY SCHOOL,NJ1701301,Y,39.573828,-75.357356,NJ1701301,ALLOWAY TWP ELEMENTARY SCHOOL,A,NTNCWS,466.0,GW,1.0,NJ,Very Small
1832,110051153372,OCEAN CO VO-TEC SCHOOL,NJ1520316,Y,39.86585,-74.263027,NJ1520316,OCEAN CO VO-TEC SCHOOL,A,NTNCWS,76.0,GW,1.0,NJ,Very Small
1833,110049199871,MILLER AIRPORT FAIRGROUNDS,NJ1505379,Y,39.86585,-74.263027,NJ1505379,MILLER AIRPORT FAIRGROUNDS,A,TNCWS,2304.0,GW,1.0,NJ,Small
1834,110050982807,REST INN,NJ1507314,Y,39.86585,-74.263027,NJ1507314,REST INN,A,TNCWS,30.0,GW,25.0,NJ,Very Small
1835,110049351900,CAPE SHORES RESORT,NJ0506305,Y,39.086143,-74.847716,NJ0506305,CAPE SHORES RESORT,A,TNCWS,205.0,GW,76.0,NJ,Very Small
1836,110049317565,DELANCO CAMP MEETING,NJ0335315,Y,39.875786,-74.663006,NJ0335315,DELANCO CAMP MEETING,A,TNCWS,63.0,GW,2.0,NJ,Very Small
1837,110049349585,MIRACLE KIDS LEARNING ACADEMY-TREATMENT PLANT,NJ0603302,Y,39.38304,-75.041037,NJ0603302,MIRACLE KIDS LEARNING ACADEMY,A,NTNCWS,54.0,GW,1.0,NJ,Very Small
1839,110012886225,LAKE TAMARACK W CO-WELL 6 TP,NJ1911003,Y,41.078655,-74.525321,NJ1911003,LAKE TAMARACK W CO,A,CWS,1000.0,GW,264.0,NJ,Small
1841,110051114833,23 PETROLEUM INC,NJ1431309,Y,40.858581,-74.547427,NJ1431309,23 PETROLEUM INC,A,TNCWS,504.0,GW,1.0,NJ,Small
1842,110012889222,SEASIDE HEIGHTS WATER DE,NJ1526001,Y,39.86585,-74.263027,NJ1526001,SEASIDE HEIGHTS WATER DE,A,CWS,20000.0,GW,1675.0,NJ,Large
1843,110049398852,SOMERSET HILLS LEARNING INSTITUTE,NJ1801310,Y,40.565522,-74.61993,NJ1801310,SOMERSET HILLS LEARNING INSTITUTE,A,NTNCWS,66.0,GW,1.0,NJ,Very Small
1844,110051163085,TIGA REALTY,NJ1615416,Y,41.033763,-74.300308,NJ1615416,TIGA REALTY,A,TNCWS,56.0,GW,1.0,NJ,Very Small
1845,110012889589,"GLOUCESTER CITY W DEPT-PLANT/NICHOLSON & JOHNSON, LOT 9 BLOCK 1",NJ0414001,Y,39.89638,-75.12034,NJ0414001,GLOUCESTER CITY W DEPT,A,CWS,12460.0,GW,4115.0,NJ,Large
1846,110050995081,MORELLO BUILDING LLC,NJ1309411,Y,40.287056,-74.152446,NJ1309411,MORELLO BUILDING LLC,A,TNCWS,145.0,GW,1.0,NJ,Very Small
1847,110013223528,U W V H DC SYSTEM,NJ1922013,Y,41.137424,-74.691855,NJ1922013,VEOLIA WATER NEW JERSEY DAVID CURTIS,A,CWS,53.0,GW,25.0,NJ,Very Small
1848,110012892076,ENGLISH CREEK MANOR M H PARK-TREATMENT PLANT - WELL 1A / WELL 2,NJ0108002,Y,39.365316,-74.441279,NJ0108002,ENGLISH CREEK MANOR M H PARK,A,CWS,250.0,GW,128.0,NJ,Very Small
1849,110013234188,ELMTOWNE VILLAGE  ASSOC SYS I,NJ0436002,Y,39.802352,-74.961251,NJ0436002,ELMTOWNE VILLAGE  ASSOC SYS I,A,CWS,100.0,GW,70.0,NJ,Very Small
1851,110050492766,CAMPUS MINISTRIES-TREATMENT PLANT,NJ0111451,Y,39.477372,-74.575492,NJ0111451,CAMPUS MINISTRIES,A,TNCWS,112.0,GW,1.0,NJ,Very Small
1852,110051044339,CREATION ACADEMY,NJ0824318,Y,39.721019,-75.143708,NJ0824318,CREATION ACADEMY,A,TNCWS,71.0,GW,1.0,NJ,Very Small
1853,110050517437,NORTH HANOVER UPPER ELEMENTARY SCHOOL,NJ0326323,Y,39.875786,-74.663006,NJ0326323,NORTH HANOVER UPPER ELEMENTARY SCHOOL,A,NTNCWS,740.0,GW,2.0,NJ,Small
1854,110052751438,CUMBERLAND VALLEY TRNPK PLAZA-CHLORINATOR,PA7210820,Y,40.960845,-74.123792,PA7210820,CUMBERLAND VALLEY TRNPK PLAZA,A,NTNCWS,900.0,GW,1.0,NJ,Small
1855,110049383154,THE NEW JESSIES KETTLE,NJ1615397,Y,41.033763,-74.300308,NJ1615397,THE NEW JESSIES KETTLE,A,TNCWS,208.0,GW,2.0,NJ,Very Small
1856,110063372069,BROOK HOLLOW WINERY,NJ2113342,Y,40.853524,-75.009542,NJ2113342,BROOK HOLLOW WINERY,A,TNCWS,32.0,GW,1.0,NJ,Very Small
1857,110051160676,PRINCETON CHILD DEVELOPMNT INS,NJ1107315,Y,40.282503,-74.703724,NJ1107315,PRINCETON CHILD DEVELOPMNT INS,A,NTNCWS,110.0,GW,1.0,NJ,Very Small
1859,110049266762,AC NORTH BASS RIVER KOA-,NJ0301315,Y,39.875786,-74.663006,NJ0301315,AC NORTH BASS RIVER KOA-,A,TNCWS,152.0,GW,1.0,NJ,Very Small
1860,110049365389,INDIAN MILLS MEM SCHOOL,NJ0332325,Y,39.875786,-74.663006,NJ0332325,INDIAN MILLS MEM SCHOOL,A,NTNCWS,558.0,GW,1.0,NJ,Small
1861,110051223528,AIRPORT PLAZA,NJ1924345,Y,41.137424,-74.691855,NJ1924345,AIRPORT PLAZA,A,TNCWS,90.0,GW,1.0,NJ,Very Small
1862,110049339006,LITTLE BROWN DERBY INC,NJ1703305,Y,39.573828,-75.357356,NJ1703305,LITTLE BROWN DERBY INC,A,TNCWS,56.0,GW,2.0,NJ,Very Small
1863,110049264274,APPALACHIAN MOTEL,NJ1922397,Y,41.137424,-74.691855,NJ1922397,APPALACHIAN MOTEL,A,TNCWS,27.0,GW,1.0,NJ,Very Small
1864,110049311240,THE ROOT CELLAR,NJ0123302,Y,39.469354,-74.633758,NJ0123302,THE ROOT CELLAR,A,TNCWS,30.0,GW,1.0,NJ,Very Small
1865,110013233606,SOUTH ORANGE WATER DEPARTMENT-TP FOR MEADOWBROOK WELL,NJ0719001,Y,40.749155,-74.258712,NJ0719001,SOUTH ORANGE WATER DEPARTMENT,A,CWS,16964.0,SWP,4621.0,NJ,Large
1866,110049225879,2835 ROUTE 206,NJ0318309,Y,40.075722,-74.700502,NJ0318309,2835 ROUTE 206,A,TNCWS,69.0,GW,1.0,NJ,Very Small
1867,110051055825,MOMS RESTAURANT,NJ1008305,Y,40.565283,-74.91197,NJ1008305,MOMS RESTAURANT,A,TNCWS,83.0,GW,1.0,NJ,Very Small
1868,110051139415,CLIFFS DAIRY MAID  INC,NJ1436340,Y,40.858581,-74.547427,NJ1436340,CLIFFS DAIRY MAID  INC,A,TNCWS,103.0,GW,1.0,NJ,Very Small
1869,110049286429,CUMBERLAND MUTUAL FIRE INSURANCE-WELL #2,NJ0607322,Y,39.328387,-75.121644,NJ0607322,CUMBERLAND MUTUAL FIRE INSURANCE-WELL #2,A,NTNCWS,60.0,GW,1.0,NJ,Very Small
1870,110049615154,YORKVILLE SUNSHINE-TREATMENT FOR WELL #2,NY5217107,Y,40.392394,-74.535908,NY5217107,YORKVILLE SUNSHINE,A,TNCWS,48.0,GW,12.0,NJ,Very Small
1871,110049339890,PINE CREST MOTEL,NJ0113343,Y,39.469354,-74.633758,NJ0113343,PINE CREST MOTEL,A,TNCWS,53.0,GW,7.0,NJ,Very Small
1872,110049302205,GREENWOOD LAKE AIRPORT MG,NJ1615412,Y,41.033763,-74.300308,NJ1615412,GREENWOOD LAKE AIRPORT MG,A,TNCWS,25.0,GW,5.0,NJ,Very Small
1873,110051145417,CUMBERLAND FAMILY SHELTER,NJ0614341,Y,39.328387,-75.121644,NJ0614341,CUMBERLAND FAMILY SHELTER,A,TNCWS,53.0,GW,3.0,NJ,Very Small
1874,110051088256,BAGEL SMITH DELI & GRILL-TREATMENT PLANT,NJ1022333,Y,40.604023,-74.773529,NJ1022333,BAGEL SMITH DELI & GRILL,A,TNCWS,79.0,GW,1.0,NJ,Very Small
1875,110050980319,RAZBERRYS,NJ1016306,Y,40.565283,-74.91197,NJ1016306,RAZBERRYS,A,TNCWS,103.0,GW,1.0,NJ,Very Small
1876,110049200039,"OCEAN GATE YACHT BASIN, INC.-TREATMENT PLANT",NJ1505388,Y,39.926483,-74.135895,NJ1505388,"OCEAN GATE YACHT BASIN, INC.",A,TNCWS,168.0,GW,4.0,NJ,Very Small
1877,110049214122,ZORIA PETROLEUM,NJ1015306,Y,40.586012,-75.08167,NJ1015306,ZORIA PETROLEUM,A,TNCWS,154.0,GW,1.0,NJ,Very Small
1878,110051204068,GREAT JONES BOOKS INC-TREATMENT PLANT,NJ1106322,Y,40.327516,-74.796378,NJ1106322,GREAT JONES BOOKS INC,A,TNCWS,35.0,GW,1.0,NJ,Very Small
1880,110051176687,WILD WEST CITY,NJ1904320,Y,40.93373,-74.713487,NJ1904320,WILD WEST CITY,A,TNCWS,306.0,GW,6.0,NJ,Very Small
1882,110051133876,LUKOIL,NJ1914333,Y,41.137424,-74.691855,NJ1914333,LUKOIL,A,TNCWS,407.0,GW,1.0,NJ,Very Small
1883,110049220552,RED CARPET INN AND SUITES,NJ0113324,Y,39.469354,-74.633758,NJ0113324,RED CARPET INN AND SUITES,A,TNCWS,30.0,GW,2.0,NJ,Very Small
1884,110049304007,KIDSTOWN,NJ0609316,Y,39.328387,-75.121644,NJ0609316,KIDSTOWN,A,NTNCWS,60.0,GW,1.0,NJ,Very Small
1885,110051146032,RAYS INN,NJ1902317,Y,41.137424,-74.691855,NJ1902317,RAYS INN,A,TNCWS,33.0,GW,1.0,NJ,Very Small
1886,110049434910,ROSCOE MOUNTAIN CLUB GOLF & TENNIS-INACT WELL #15 TREATMENT,NY5206434,Y,40.804274,-74.116401,NY5206434,ROSCOE MOUNTAIN CLUB GOLF & TENNIS,A,TNCWS,50.0,GW,5.0,NJ,Very Small
1887,110051214262,NJDEP STOKES STATE FOREST - STONY LAKE,NJ1917314,Y,41.137424,-74.691855,NJ1917314,NJDEP STOKES STATE FOREST - STONY LAKE,A,TNCWS,228.0,GW,1.0,NJ,Very Small
1888,110051005826,AHS/POPCORN PARK,NJ1512443,Y,40.107274,-74.665201,NJ1512443,AHS/POPCORN PARK,A,NTNCWS,314.0,GW,2.0,NJ,Very Small
1889,110013231289,KEYPORT WATER DEPT-TREATMENT PLANT,NJ1322001,Y,40.438963,-74.13045,NJ1322001,KEYPORT WATER DEPT,A,CWS,7500.0,SWP,2400.0,NJ,Medium
1890,110053833027,HAPPY TRAVELER'S RVP-HAPPY TRAVELER RVP NORTH PLANT,FL6290728,Y,40.889821,-73.972135,FL6290728,HAPPY TRAVELER'S RVP,A,CWS,300.0,GW,225.0,NJ,Very Small
1891,110051099832,LAKEVIEW PLAZA,NJ1427310,Y,40.858581,-74.547427,NJ1427310,LAKEVIEW PLAZA,A,TNCWS,74.0,GW,1.0,NJ,Very Small
1892,110051064487,JEHOVAH WITNESS CHURCH,NJ1511412,Y,39.86585,-74.263027,NJ1511412,JEHOVAH WITNESS CHURCH,A,TNCWS,360.0,GW,1.0,NJ,Very Small
1893,110013225321,HOPATCONG WATER DEPT,NJ1912001,Y,41.137424,-74.691855,NJ1912001,HOPATCONG WATER DEPT,A,CWS,7224.0,GW,2113.0,NJ,Medium
1894,110051195416,TOWNSHIP OF LIBERTY,NJ2114321,Y,40.853524,-75.009542,NJ2114321,TOWNSHIP OF LIBERTY,A,TNCWS,104.0,GW,2.0,NJ,Very Small
1895,110049370060,COMPLETE CARE AT MILFORD MANOR LLC-TREATMENT PLANT,NJ1615340,Y,41.09012,-74.375086,NJ1615340,COMPLETE CARE AT MILFORD MANOR LLC,A,CWS,165.0,GW,1.0,NJ,Very Small
